study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	median	mean	mean_pm	mean_sd	mean_se	min	max	comments	mean_unit	value_unit	median_unit
McElnay1995		buf	8.0	CAP25, PHO70	concentration	renin	plasma	enzymatic assay	CAP25, PHO70_concentration_renin_plasma_buf	68.6	min			2.2096455600683576e-09		2.3614532703020616e-10	8.348998104428678e-11				mole/meter^3	pg/ml	pg/ml
