ALDDEG	ALDSEC	ANG1ANG2	ANG2DEG	ANGGEN2ANG1	Afeces_cap	Afeces_capall	Afeces_capss	Afeces_captot	Aurine_cap	Aurine_capall	Aurine_capme	Aurine_capss	Aurine_captot	DBP	DBP_change	DBP_change_relative	DBP_ratio	GU__F_cap_abs	KI__f_renal_function	MAP	MAP_change	PODOSE_cap	RENDEG	RENSEC	SBP	SBP_change	SBP_change_relative	SBP_ratio	[Cve_cap]	[Cve_capall]	[Cve_capme]	[Cve_capss]	[Cve_captot]	[ace]	[ald]	[ang1]	[ang2]	[anggen]	[ren]	ace_activity	ace_inhibition	ald_change	ald_ratio	ang1_change	ang1_ratio	ang2_change	ang2_ratio	f_cardiac_function	ren_change	ren_ratio	time
1.0105027952686003e-06	1.0105027952686e-06	1.00300143544081e-09	1.00300143544081e-09	1.00300143544081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	1.0	0.6	1.0	93.33333333333333	0.0	12.5	0.1	0.1	120.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1e-09	6.048096236863425e-05	1.0258395879981395e-07	6.11749996893457e-08	1e-08	5.903633175755154e-10	1.0	0.0	6.776263578034403e-21	1.0000000000000002	0.0	1.0	0.0	1.0	0.5428571428571429	0.0	1.0	0.0
1.0105021066870559e-06	1.0097205102868125e-06	4.52682772036303e-10	1.0022249576682294e-09	1.003778514739359e-09	2.6401624493154697e-28	2.6401624493154715e-28	1.7714291826269022e-43	2.6401624493154715e-28	1.418037010223783e-06	1.418567372060167e-06	5.198401415686717e-10	1.0521694815375196e-11	1.4180475319185983e-06	79.99998299168017	-1.7008319829869833e-05	-2.1260399787337292e-07	0.9999997873960021	0.6	1.0	93.33331349029353	-1.984303979440938e-05	12.313899245038295	0.10007747539246617	0.10007747539777768	119.99997448752026	-2.5512479737699323e-05	-2.1260399781416103e-07	0.9999997873960021	0.00012167074680954836	0.0001222790439984333	2.0096911162144363e-07	4.073280772634993e-07	0.00012207807488681186	1e-09	6.048092115541379e-05	1.0263139956940945e-07	6.112764080647876e-08	1e-08	5.908207038727834e-10	0.4511195159454958	0.5488804840545042	-4.121322045165217e-11	0.9999993185753197	4.744076959549618e-11	1.0004624579724797	-4.735888286692953e-11	0.999225845801268	0.5428571428571429	4.573862972679236e-13	1.0007747539246616	0.9
1.010496950965383e-06	1.0077660188236698e-06	2.7259827432873025e-10	1.0002849751642046e-09	1.0057252727007536e-09	2.6109935921139695e-26	2.61099359211409e-26	1.2046665610298087e-39	2.61099359211409e-26	1.222299456595129e-05	1.2232662299597502e-05	9.475974970417381e-09	1.9175867579630967e-10	1.2223186324627085e-05	79.99985564269168	-0.00014435730831507954	-1.8044663539384942e-06	0.9999981955336461	0.6	1.0	93.33316491647363	-0.0001684168596938207	12.130569169356361	0.10027156863028282	0.10027156863734353	119.99978346403752	-0.00021653596247972473	-1.804466353997706e-06	0.999998195533646	0.0002685379811905584	0.00027137064630084384	9.363802302659542e-07	1.8962848800195317e-06	0.0002704342660705779	1e-09	6.0480612573379246e-05	1.0275033701250208e-07	6.100931751711189e-08	1e-08	5.919665591507475e-10	0.27134245343438135	0.7286575465656187	-3.4979525499685736e-10	0.999994216440326	1.663782126881311e-10	1.001621873581744	-1.6568217223380098e-10	0.9972916686052283	0.5428571428571429	1.603241575232025e-12	1.0027156863028281	1.8
1.0104853867130084e-06	1.0054960544576695e-06	2.0711107318792178e-10	9.980318616368024e-10	1.0079957545335928e-09	3.6169902819991316e-25	3.6169902820005675e-25	1.4360616931743554e-37	3.6169902820005675e-25	3.429833687251159e-05	3.433981837565237e-05	4.065896781155891e-08	8.225353292248694e-10	3.4299159407840814e-05	79.99956999968454	-0.00043000031546114315	-5.375003943264289e-06	0.9999946249960567	0.6	1.0	93.33283166629863	-0.0005016670346975616	11.94996852291376	0.10049793738237153	0.10049793739008066	119.99935499952682	-0.0006450004731846093	-5.3750039432050775e-06	0.9999946249960568	0.00038572260502333554	0.000391957713507169	2.0617505328642023e-06	4.173357950969279e-06	0.0003898959629743048	1e-09	6.0479920425751385e-05	1.0288913945674338e-07	6.087189576030422e-08	1e-08	5.933029572255327e-10	0.2058788266508529	0.7941211733491471	-1.0419428828577475e-09	0.9999827723825473	3.0518065692943155e-10	1.0029749354626192	-3.0310392904147536e-10	0.9950452974159268	0.5428571428571429	2.939639650017237e-12	1.0049793738237154	2.7
1.0104668175578022e-06	1.0030928798464539e-06	1.7320414925700798e-10	9.956465267362456e-10	1.0104106752761133e-09	2.272514134776131e-24	2.2725141347798014e-24	3.670501312578392e-36	2.2725141347798014e-24	6.60144344080969e-05	6.612213801227117e-05	1.0556851052969266e-07	2.1350936445746223e-09	6.601656950174147e-05	79.9991113319591	-0.0008886680409005976	-1.110835051125747e-05	0.9999888916494888	0.6	1.0	93.33229655395229	-0.0010367793810388548	11.77205666980312	0.1007387068027522	0.10073870681080704	119.99866699793866	-0.001333002061343791	-1.1108350511198258e-05	0.9999888916494888	0.0004816428230272136	0.0004922241264911783	3.499758411988907e-06	7.081545051975742e-06	0.0004887243680791894	1e-09	6.047880901825949e-05	1.0303684821627164e-07	6.072640956592364e-08	1e-08	5.947243715633993e-10	0.1719268183857935	0.8280731816142065	-2.1533503747546185e-09	0.9999643962283267	4.5288941645769e-10	1.0044148171093834	-4.485901234220587e-10	0.9926671005198193	0.5428571428571429	4.3610539878838455e-12	1.0073870680275219	3.6
1.0104409706307302e-06	1.0006183262800604e-06	1.526306693332038e-10	9.931903427545793e-10	1.0129094455587533e-09	9.3155249168579e-24	9.315524916899841e-24	4.1940975247926683e-35	9.315524916899841e-24	0.00010582855999918394	0.00010604631980197443	2.1344400379047979e-07	4.315799000019477e-09	0.00010583287579818396	79.99847289950927	-0.0015271004907333463	-1.908875613416683e-05	0.9999809112438658	0.6	1.0	93.33155171609414	-0.001781617239188904	11.596793579106924	0.10098783608555743	0.10098783609383676	119.9977093492639	-0.0022906507361000195	-1.908875613416683e-05	0.9999809112438658	0.0005610234737967962	0.0005767213530059707	5.193220251869751e-06	1.050465895730482e-05	0.000571528132754101	1e-09	6.047726201905186e-05	1.0318975733157619e-07	6.057660214889898e-08	1e-08	5.961951394624204e-10	0.15128055804980511	0.8487194419501949	-3.700349582384235e-09	0.9999388179447306	6.057985317622359e-10	1.005905392410761	-5.983975404467124e-10	0.9902182665552031	0.5428571428571429	5.831821886904971e-12	1.0098783608555744	4.5
1.0104077014486142e-06	9.981011887060173e-07	1.3892963899939552e-10	9.906918908831067e-10	1.015463928462923e-09	2.923840536509645e-23	2.923840536538945e-23	2.929970417999606e-34	2.923840536538945e-23	0.00015249909770400383	0.00015287843774318524	3.7182356202238407e-07	7.51647715902516e-09	0.00015250661418116286	79.99765113352589	-0.0023488664741080356	-2.9360830926350445e-05	0.9999706391690737	0.6	1.0	93.33059298911354	-0.0027403442197879713	11.424139815890365	0.10124251995877112	0.101242519967205	119.99647670028884	-0.0035232997111620534	-2.9360830926350445e-05	0.9999706391690737	0.0006273132122729403	0.0006487602542699413	7.096688708886716e-06	1.4350353288114283e-05	0.0006416635655610546	1e-09	6.047527078047141e-05	1.0334614575975023e-07	6.042421673143045e-08	1e-08	5.976986996256546e-10	0.13749234623070872	0.8625076537692913	-5.691588162833809e-09	0.999905894550286	7.621869599362752e-10	1.0074298844463943	-7.507829579152457e-10	0.9877272911854873	0.5428571428571429	7.33538205013912e-12	1.0124251995877112	5.4
1.010366930205466e-06	9.955572115040781e-07	1.2922343136550802e-10	9.881667986248556e-10	1.018058773894606e-09	7.645854777414236e-23	7.645854777561298e-23	1.4706234001236058e-33	7.645854777561298e-23	0.0002050263523421678	0.00020562511762541732	5.869035718929902e-07	1.1861711356510934e-08	0.00020503821405352433	79.99664406275986	-0.003355937240144158	-4.194921550180197e-05	0.9999580507844982	0.6	1.0	93.32941807321984	-0.003915260113487307	11.254056532328336	0.10150122800643636	0.10150122801500704	119.9949660941398	-0.005033905860202026	-4.194921550168355e-05	0.9999580507844983	0.0006831455326225871	0.0007108643470695557	9.173892229064873e-06	1.854492221790369e-05	0.0007016904548404908	1e-09	6.047283052594256e-05	1.0350507494602197e-07	6.027020646518772e-08	1e-08	5.992260170386859e-10	0.1276901876272235	0.8723098123727765	-8.131842691682094e-09	0.9998655470684789	9.211161462080207e-10	1.0089791440785154	-9.04793224157976e-10	0.9852097551491192	0.5428571428571429	8.862699463170475e-12	1.0150122800643635	6.3
1.0103186142416376e-06	9.929959233845631e-07	1.2203833658609825e-10	9.856245239547807e-10	1.020684707980083e-09	1.7511216610199895e-22	1.7511216610782343e-22	5.82448643649272e-33	1.7511216610782343e-22	0.0002625973893406759	0.00026347865354236453	8.638098549204167e-07	1.745434676820353e-08	0.0002626148436874441	79.99545063349582	-0.00454936650417892	-5.68670813022365e-05	0.9999431329186977	0.6	1.0	93.32802573907846	-0.005307594254873038	11.08650545896449	0.10176303561634499	0.10176303562499693	119.99317595024372	-0.006824049756275485	-5.686708130229571e-05	0.9999431329186977	0.0007305429013221327	0.0007649675305876301	1.1395621211891135e-05	2.3029008053606165e-05	0.000753571909375739	1e-09	6.0469938702185325e-05	1.0366597827562396e-07	6.011514821037704e-08	1e-08	6.007716331302077e-10	0.12040317223927999	0.87959682776072	-1.1023666448917787e-08	0.9998177332830498	1.0820194758100102e-09	1.0105476478824678	-1.05985147896865e-09	0.9826750881185009	0.5428571428571429	1.0408315554692232e-11	1.0176303561634499	7.2
1.0102627341527256e-06	9.904235174220619e-07	1.1654353112973834e-10	9.830712139738429e-10	1.0233357106895638e-09	3.6266399088872463e-22	3.626639909080361e-22	1.9311450173313037e-32	3.626639909080361e-22	0.0003245437582491883	0.00032577494395553497	1.2068059864439445e-06	2.4379719902701657e-08	0.000324568137969091	79.99407036643498	-0.0059296335650174115	-7.412041956271765e-05	0.9999258795804373	0.6	1.0	93.32641542750748	-0.006917905825844173	10.921448896100456	0.10202734258698415	0.10202734259570106	119.99110554965249	-0.008894450347511906	-7.412041956259922e-05	0.9999258795804374	0.0007710647882654745	0.0008125572229431031	1.3738112938057148e-05	2.775432173957144e-05	0.000798819110005046	1e-09	6.0466594147800654e-05	1.0382848834571601e-07	5.995941689058881e-08	1e-08	6.023320045306563e-10	0.11480202316423227	0.8851979768357677	-1.4368220833588566e-08	0.9997624339912778	1.2445295459020615e-09	1.0121318143739284	-1.2155827987568817e-09	0.980129418799677	0.5428571428571429	1.1968686955140893e-11	1.0202734258698414	8.1
