ALDDEG	ALDSEC	ANG1ANG2	ANG2DEG	ANGGEN2ANG1	Afeces_cap	Afeces_capall	Afeces_capss	Afeces_captot	Aurine_cap	Aurine_capall	Aurine_capme	Aurine_capss	Aurine_captot	DBP	DBP_change	DBP_change_relative	DBP_ratio	GU__F_cap_abs	KI__f_renal_function	MAP	MAP_change	PODOSE_cap	RENDEG	RENSEC	SBP	SBP_change	SBP_change_relative	SBP_ratio	[Cve_cap]	[Cve_capall]	[Cve_capme]	[Cve_capss]	[Cve_captot]	[ace]	[ald]	[ang1]	[ang2]	[anggen]	[ren]	ace_activity	ace_inhibition	ald_change	ald_ratio	ang1_change	ang1_ratio	ang2_change	ang2_ratio	f_cardiac_function	ren_change	ren_ratio	time
1.0105027952686e-06	1.0105027952686e-06	1.00300143544081e-09	1.00300143544081e-09	1.00300143544081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	1.0	0.6	1.0	93.33333333333333	0.0	100.0	0.1	0.1	120.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1e-09	2.5e-07	1e-08	8e-09	1e-08	1e-09	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0
9.604824941865876e-07	9.340273824520196e-07	2.8740185224343043e-11	9.270937297025296e-10	1.0851242393763293e-09	1.8180113212737666e-23	1.8180113212778785e-23	4.111852996888559e-35	1.8180113212778785e-23	0.0006208027204173336	0.0006217055804705356	8.853070696143116e-07	1.755298358782747e-08	0.0006208202734009214	78.76447272542511	-1.235527274574892	-0.01544409093218615	0.9845559090678139	0.6	1.0	91.89188484632929	-1.4414484870040383	94.17645335842478	0.10818770552401324	0.10818770565546122	118.14670908813765	-1.853290911862345	-0.015444090932186209	0.9845559090678138	0.003619327804964622	0.0036959959156904003	2.533744284771356e-05	5.1330667878064686e-05	0.0036706584728426867	1e-09	2.3762489789335105e-07	1.0657429416115785e-08	7.3945555565039086e-09	1e-08	1.0818770552401324e-09	0.026886578770098812	0.9731134212299012	-1.2375102106648942e-08	0.9504995915734042	6.574294161157846e-10	1.0657429416115785	-6.054444434960919e-10	0.9243194445629885	1.0	8.187705524013233e-11	1.0818770552401322	3.6
8.819751504543575e-07	8.554519015010788e-07	2.064145389285399e-11	8.49101545461914e-10	1.184795721594931e-09	1.4008972689052012e-21	1.4008972689580199e-21	5.281854026542266e-32	1.4008972689580199e-21	0.002304296565507267	0.002311311404620868	6.8785541590773976e-06	1.3628495452372052e-07	0.0023044328504617908	76.82530078248617	-3.174699217513833	-0.03968374021892292	0.960316259781077	0.6	1.0	89.62951757956719	-3.7038157537661363	88.69204367171565	0.11812502751546154	0.11812502766028696	115.23795117372926	-4.7620488262707426	-0.039683740218922854	0.9603162597810772	0.0054671688677142	0.005720695772002778	8.38417713688301e-05	0.00016968513291974797	0.005636854000633948	1e-09	2.1820205609127513e-07	1.145705832875008e-08	6.77248518663379e-09	1e-08	1.1812502751546155e-09	0.017962451360139742	0.9820375486398603	-3.1797943908724855e-08	0.8728082243651005	1.4570583287500798e-09	1.145705832875008	-1.2275148133662108e-09	0.8465606483292236	1.0	1.8125027515461542e-10	1.1812502751546154	7.2
8.077549490704691e-07	7.833138280968665e-07	1.8920899283113492e-11	7.774989813590339e-10	1.293907647965227e-09	1.6995555976925856e-20	1.699555597981173e-20	2.8858731836579266e-30	1.699555597981173e-20	0.0045418142846246415	0.0045631125707194	2.088478663100238e-05	4.134994637562547e-07	0.004542227784088398	74.99202347006288	-5.007976529937125	-0.06259970662421406	0.9374002933757859	0.6	1.0	87.4906940484067	-5.8426392849266335	83.52702114112726	0.12900356891279688	0.1290035690706125	112.48803520509432	-7.51196479490568	-0.062599706624214	0.937400293375786	0.006438667116111501	0.0069147193834826915	0.0001575380331076897	0.0003185142342635006	0.006757181350375002	1e-09	1.9983986013016447e-07	1.2334724316259725e-08	6.20137881272188e-09	1e-08	1.2900356891279687e-09	0.01529363679542528	0.9847063632045747	-5.016013986983552e-08	0.7993594405206579	2.3347243162597244e-09	1.2334724316259724	-1.7986211872781203e-09	0.775172351590235	1.0	2.900356891279686e-10	1.2900356891279685	10.8
7.396905469542573e-07	7.173348881144142e-07	1.8809770531870666e-11	7.120098290072363e-10	1.4129185262377913e-09	9.824272032538475e-20	9.824272037111433e-20	4.572957675604196e-29	9.824272037111433e-20	0.0070955891300294735	0.007140739081147196	4.427399140536375e-05	8.759597123577932e-07	0.007096465089741832	73.3107975793124	-6.689202420687593	-0.08361503025859492	0.916384969741405	0.6	1.0	85.52926384253114	-7.804069490802192	78.66278610665567	0.1408690432847513	0.1408690434567886	109.96619636896861	-10.03380363103139	-0.08361503025859492	0.916384969741405	0.006989373804860126	0.007709912702538602	0.0002386107616024659	0.00048192813607600995	0.007471301940936136	1e-09	1.8300061870626526e-07	1.3295045228471436e-08	5.6790333800016115e-09	1e-08	1.408690432847513e-09	0.014105618176240786	0.9858943818237592	-6.699938129373473e-08	0.7320024748250611	3.295045228471436e-09	1.3295045228471436	-2.320966619998389e-09	0.7098791725002014	1.0	4.08690432847513e-10	1.408690432847513	14.4
6.7749194441981e-07	6.570777317123656e-07	1.9458542629133232e-11	6.521999851851109e-10	1.5424898821285466e-09	3.7998995846653114e-19	3.799899588407554e-19	3.74224282419595e-28	3.799899588407554e-19	0.009836083095605894	0.009915318092912465	7.769883410686432e-05	1.5361631997069568e-06	0.0098376192588056	71.7744599681942	-8.225540031805807	-0.10281925039757259	0.8971807496024274	0.6	1.0	83.73686996289322	-9.596463370440105	74.08182206817244	0.1537874052444039	0.15378740543150007	107.6616899522913	-12.338310047708703	-0.10281925039757252	0.8971807496024274	0.007294002242350465	0.00826848499871981	0.00032293485715470895	0.0006515478992146352	0.0079455501415651	1e-09	1.676125854356808e-07	1.4344596403239472e-08	5.201986454972321e-09	1e-08	1.5378740524440392e-09	0.013524475206030173	0.9864755247939698	-8.238741456431919e-08	0.6704503417427232	4.3445964032394715e-09	1.4344596403239471	-2.79801354502768e-09	0.65024830687154	1.0	5.378740524440391e-10	1.537874052444039	18.0
6.207242428850923e-07	6.021018325773345e-07	2.0622880698437005e-11	5.976321937794192e-10	1.6833294604096524e-09	1.1419063999509369e-18	1.1419064019832589e-18	2.0323219710521074e-27	1.1419064019832589e-18	0.012680115933366806	0.012803920870250807	0.00012140638456592035	2.398552318080861e-06	0.012682514485684887	70.3722684170863	-9.627731582913697	-0.12034664478642121	0.8796533552135788	0.6	1.0	82.10097981993403	-11.232353513399303	69.76763260710536	0.16782921747961851	0.16782921768284276	105.55840262562945	-14.441597374370545	-0.12034664478642121	0.8796533552135788	0.007434004083587599	0.008664129808401998	0.0004079474573251304	0.0008221782674892685	0.008256182351076868	1e-09	1.5356816571697324e-07	1.54907921272395e-08	4.766750456477784e-09	1e-08	1.6782921747961853e-09	0.013273154472778215	0.9867268455272218	-9.643183428302675e-08	0.614272662867893	5.4907921272394985e-09	1.5490792127239499	-3.2332495435222163e-09	0.595843807059723	1.0	6.782921747961852e-10	1.6782921747961852	21.6
5.689635061667995e-07	5.519919648888574e-07	2.22222919672038e-11	5.478943113543319e-10	1.8361422220265946e-09	2.8853948173391262e-18	2.8853948256919507e-18	8.352824297952806e-27	2.8853948256919507e-18	0.01556914540288145	0.0157479886323274	0.0001753808673546586	3.4623620912920353e-06	0.015572607764972742	69.09375148327803	-10.906248516721973	-0.13632810645902466	0.8636718935409753	0.6	1.0	80.60937673049104	-12.723956602842293	65.7046819815098	0.1830647651286388	0.18306476534890564	103.64062722491704	-16.35937277508296	-0.13632810645902466	0.8636718935409753	0.007456337047350775	0.008938534484229124	0.0004919039982306881	0.0009902934386476613	0.008446630485998436	1e-09	1.4076247706359985e-07	1.67416637838637e-08	4.370038103592842e-09	1e-08	1.8306476512863882e-09	0.013233925296524451	0.9867660747034755	-1.0923752293640014e-07	0.5630499082543994	6.7416637838636985e-09	1.6741663783863698	-3.6299618964071587e-09	0.5462547629491051	1.0	8.306476512863882e-10	1.830647651286388	25.2
5.218154057524071e-07	5.063648024599252e-07	2.423724886256579e-11	5.026058573039445e-10	2.001592030158542e-09	6.4249629748111695e-18	6.424963002879463e-18	2.806829347094288e-26	6.424963002879463e-18	0.0184603828034574	0.018704530502375357	0.00023942446541604846	4.72323350190872e-06	0.01846510603695931	67.92916904882073	-12.070830951179275	-0.15088538688974093	0.849114613110259	0.6	1.0	79.25069722362417	-14.082636109709156	61.87833918062732	0.19956023585139343	0.19956023609057497	101.89375357323108	-18.10624642676892	-0.15088538688974099	0.849114613110259	0.007392646662703082	0.009119644035492225	0.0005735761573300989	0.0011534212154590431	0.008546067878162126	1e-09	1.290979619738964e-07	1.8105770877924473e-08	4.008814660035288e-09	1e-08	1.9956023585139342e-09	0.013346418762515633	0.9866535812374844	-1.2090203802610358e-07	0.5163918478955857	8.105770877924473e-09	1.8105770877924472	-3.991185339964712e-09	0.501101832504411	1.0	9.956023585139342e-10	1.9956023585139342	28.8
4.789181927376877e-07	4.6486982681096e-07	2.6677449602448474e-11	4.6141891518526325e-10	2.1802571268722104e-09	1.299307676990243e-17	1.2993076850908906e-17	8.100647691912733e-26	1.2993076850908906e-17	0.02132229501340746	0.021641680292471578	0.0003132109938582886	6.174285205828271e-06	0.02132846929861329	66.86958572891955	-13.130414271080454	-0.1641301783885057	0.8358698216114944	0.6	1.0	78.01451668373947	-15.318816649593856	58.27482523742572	0.2173732808182879	0.21737328107541865	100.30437859337933	-19.695621406620674	-0.1641301783885056	0.8358698216114944	0.007266120199577086	0.009228054071713902	0.000652100347889061	0.0013098335242477544	0.008575953723824841	1e-09	1.1848512319314941e-07	1.9592125539025885e-08	3.680305123252183e-09	1e-08	2.173732808182879e-09	0.013575667690807092	0.9864243323091929	-1.3151487680685057e-07	0.4739404927725977	9.592125539025884e-09	1.9592125539025884	-4.319694876747818e-09	0.46003814040652286	1.0	1.173732808182879e-09	2.173732808182879	32.4
