ALDDEG	ALDSEC	ANG1ANG2	ANG2DEG	ANGGEN2ANG1	Afeces_cap	Afeces_capall	Afeces_capss	Afeces_captot	Aurine_cap	Aurine_capall	Aurine_capme	Aurine_capss	Aurine_captot	DBP	DBP_change	DBP_change_relative	DBP_ratio	GU__F_cap_abs	KI__f_renal_function	MAP	MAP_change	PODOSE_cap	RENDEG	RENSEC	SBP	SBP_change	SBP_change_relative	SBP_ratio	[Cve_cap]	[Cve_capall]	[Cve_capme]	[Cve_capss]	[Cve_captot]	[ace]	[ald]	[ang1]	[ang2]	[anggen]	[ren]	ace_activity	ace_inhibition	ald_change	ald_ratio	ang1_change	ang1_ratio	ang2_change	ang2_ratio	f_cardiac_function	ren_change	ren_ratio	time
1.0105027952686e-06	1.0105027952686e-06	1.00300143544081e-09	1.00300143544081e-09	1.00300143544081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	1.0	0.6	1.0	93.33333333333333	0.0	0.0	0.1	0.1	120.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1e-09	2.5e-07	1e-08	8e-09	1e-08	1e-09	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0
9.877587608873142e-07	9.648796994924603e-07	5.584037206207541e-11	9.577170178548513e-10	1.0504270672373545e-09	0.0	7.392447026295946e-37	7.392447026295946e-37	7.392447026295946e-37	0.0003560886130827292	0.00035649960641456443	4.0300147909362664e-07	7.991852741583449e-09	0.0003560966049354708	79.43821060241373	-0.5617893975862671	-0.007022367469828339	0.9929776325301717	0.6	1.0	92.67791236948268	-0.655420963850645	0.0	0.10472837127852179	0.10472837140216942	119.15731590362059	-0.8426840963794149	-0.007022367469828457	0.9929776325301716	0.0017643017560395895	0.0018078764698860389	1.439944939174767e-05	2.9175264454701933e-05	0.0017934770204942913	1e-09	2.44373089691642e-07	1.0379177936817081e-08	7.63880875152641e-09	1e-08	1.047283712785218e-09	0.05363938518860489	0.9463606148113951	-5.626910308357996e-09	0.977492358766568	3.7917793681708123e-10	1.0379177936817081	-3.6119124847359e-10	0.9548510939408013	1.0	4.7283712785217883e-11	1.047283712785218	1.95
9.48163295242724e-07	9.221448662475548e-07	8.25171112427669e-11	9.152994220909817e-10	1.0991068649978307e-09	0.0	5.5278361873562755e-34	5.5278361873562755e-34	5.5278361873562755e-34	0.0006642658602894904	0.0006659097107644418	1.6119020255739072e-06	3.194844937743189e-08	0.0006642978087388679	78.46018214806328	-1.5398178519367178	-0.019247723149208973	0.980752276850791	0.6	1.0	91.5368791727405	-1.7964541605928304	0.0	0.1095817838500683	0.10958178397507068	117.69027322209493	-2.3097267779050696	-0.019247723149208914	0.9807522768507911	0.0012092856270814877	0.0012817800712049076	2.3969495675781765e-05	4.852494844763794e-05	0.0012578105755291257	1e-09	2.3457710846576488e-07	1.0771516761684088e-08	7.300483446975057e-09	1e-08	1.095817838500683e-09	0.0763775282731155	0.9236224717268845	-1.542289153423511e-08	0.9383084338630595	7.715167616840875e-10	1.0771516761684088	-6.995165530249435e-10	0.9125604308718821	1.0	9.58178385006829e-11	1.095817838500683	3.9
9.077823282588179e-07	8.828484653372078e-07	1.1368757735860319e-10	8.762947338256128e-10	1.1480291271485296e-09	0.0	2.230801211169026e-32	2.230801211169026e-32	2.230801211169026e-32	0.0008862588433285538	0.0008896921434082967	3.3666072230306297e-06	6.669285671223199e-08	0.0008863255361852661	77.46275140488318	-2.5372485951168215	-0.03171560743896027	0.9682843925610397	0.6	1.0	90.37320997236371	-2.960123360969618	0.0	0.11445937030428889	0.11445937042917485	116.19412710732476	-3.8058728926752394	-0.031715607438960326	0.9682843925610397	0.0008856041634714893	0.0009780753759347954	3.05923293180973e-05	6.187888314520866e-05	0.000947483046616698	1e-09	2.2458679295823266e-07	1.117156422915596e-08	6.989379698668043e-09	1e-08	1.144593703042889e-09	0.10146061036083753	0.8985393896391625	-2.5413207041767327e-08	0.8983471718329307	1.1715642291559599e-09	1.117156422915596	-1.0106203013319573e-09	0.8736724623335054	1.0	1.445937030428889e-10	1.144593703042889	5.85
8.699754273641917e-07	8.469964529559586e-07	1.4749360049691984e-10	8.407088650381085e-10	1.1966233737891112e-09	0.0	2.8666171076340254e-31	2.8666171076340254e-31	2.8666171076340254e-31	0.0010561432428649905	0.0010617592293125783	5.506950097161544e-06	1.0903635042615682e-07	0.0010562522792154168	76.52890142373505	-3.47109857626495	-0.043388732203311874	0.9566112677966881	0.6	1.0	89.28371832769089	-4.049615005642437	0.0	0.11930425336462318	0.11930425348795923	114.79335213560258	-5.206647864397425	-0.043388732203311874	0.9566112677966881	0.0006873339023326373	0.0007944014696907493	3.544260092329029e-05	7.16249664348218e-05	0.000758958868767459	1e-09	2.15233305498414e-07	1.1577920822944206e-08	6.70554466090968e-09	1e-08	1.1930425336462317e-09	0.1270109158309196	0.8729890841690804	-3.4766694501585976e-08	0.8609332219936561	1.5779208229442057e-09	1.1577920822944205	-1.2944553390903201e-09	0.83819308261371	1.0	1.9304253364623167e-10	1.1930425336462316	7.8
8.354010944107042e-07	8.145172746342001e-07	1.8267999743301776e-10	8.084707924358426e-10	1.2443391745651776e-09	0.0	1.9992990844114895e-30	1.9992990844114895e-30	1.9992990844114895e-30	0.0011926448185424973	0.0012007366069526693	7.934764827888909e-06	1.5702358228299464e-07	0.0011928018421247803	75.67489754050715	-4.325102459492854	-0.054063780743660673	0.9459362192563393	0.6	1.0	88.287380463925	-5.045952869408325	0.0	0.1240615547093711	0.1240615548298122	113.51234631076073	-6.487653689239266	-0.054063780743660556	0.9459362192563394	0.0005582867299686188	0.0006765241453591397	3.9164402375056315e-05	7.907301301546458e-05	0.0006373597429840834	1e-09	2.0667956049261783e-07	1.1989595816281716e-08	6.448411847630325e-09	1e-08	1.2406155470937109e-09	0.1519094878378714	0.8480905121621286	-4.3320439507382156e-08	0.8267182419704714	1.9895958162817154e-09	1.1989595816281715	-1.5515881523696754e-09	0.8060514809537905	1.0	2.406155470937108e-10	1.2406155470937108	9.75
8.041181410777103e-07	7.853036973232139e-07	2.1885429882232213e-10	7.794740790032076e-10	1.2906290352531163e-09	0.0	9.541233311122176e-30	9.541233311122176e-30	9.541233311122176e-30	0.0013063117446146227	0.001317107272426835	1.058614677666918e-05	2.0938103554325137e-07	0.001306521125650166	74.90219243405855	-5.0978075659414515	-0.06372259457426814	0.9362774054257319	0.6	1.0	87.3858911730683	-5.947442160265027	0.0	0.12867668875128743	0.12867668886737701	112.35328865108782	-7.646711348912177	-0.06372259457426814	0.9362774054257319	0.0004685489801029394	0.0005956287388239543	4.2119883400810566e-05	8.495987532020435e-05	0.0005535088554231438	1e-09	1.98940108043929e-07	1.240570391924609e-08	6.217132310767918e-09	1e-08	1.2867668875128744e-09	0.1758863413700864	0.8241136586299136	-5.105989195607098e-08	0.7957604321757161	2.405703919246089e-09	1.240570391924609	-1.7828676892320822e-09	0.7771415388459897	1.0	2.867668875128743e-10	1.2867668875128744	11.7
7.760529293864584e-07	7.592506902243204e-07	2.562190966368279e-10	7.536144736264664e-10	1.334915814213015e-09	0.0	3.5179423263948617e-29	3.5179423263948617e-29	3.5179423263948617e-29	0.001403311959283618	0.0014169938607152416	1.3416678196830978e-05	2.652232347926328e-07	0.0014035771825184106	74.20896720827659	-5.79103279172341	-0.07238790989654262	0.9276120901034574	0.6	1.0	86.57712840965603	-6.756204923677302	0.0	0.1330921140333495	0.1330921141434916	111.31345081241489	-8.686549187585115	-0.07238790989654262	0.9276120901034574	0.00040205703533860334	0.0005362929045150504	4.452025500975193e-05	8.971561416669506e-05	0.0004917726495052984	1e-09	1.9199672999919238e-07	1.2825166097403079e-08	6.010874537145681e-09	1e-08	1.330921140333495e-09	0.19918055711052185	0.8008194428894782	-5.800327000080761e-08	0.7679869199967695	2.8251660974030785e-09	1.2825166097403078	-1.9891254628543196e-09	0.75135931714321	1.0	3.3092114033349486e-10	1.3309211403334948	13.65
7.51117042652275e-07	7.36274856713945e-07	2.9520854994610464e-10	7.308091987679936e-10	1.3765725451190712e-09	0.0	1.076418700743941e-28	1.076418700743941e-28	1.076418700743941e-28	0.001487438062855672	0.0015041554477692055	1.6393490053113693e-05	3.2389486041977505e-07	0.0014877619577160917	73.59303792537843	-6.406962074621575	-0.08008702593276969	0.9199129740672303	0.6	1.0	85.85854424627483	-7.474789087058497	0.0	0.13724532153975236	0.13724532164232212	110.38955688806764	-9.610443111932355	-0.08008702593276963	0.9199129740672304	0.0003500646397307333	0.0004901636019591765	4.649494592345568e-05	9.360401630498745e-05	0.0004436686560357208	1e-09	1.8582755192988402e-07	1.3246534350026504e-08	5.828978288126255e-09	1e-08	1.3724532153975235e-09	0.22219030595211486	0.7778096940478851	-6.417244807011597e-08	0.7433102077195362	3.2465343500265034e-09	1.3246534350026504	-2.1710217118737454e-09	0.7286222860157818	1.0	3.724532153975234e-10	1.3724532153975233	15.6
7.292387326766684e-07	7.163180698777966e-07	3.3624607550735334e-10	7.110005590124524e-10	1.4149241742217684e-09	0.0	2.860764415925986e-28	2.860764415925986e-28	2.860764415925986e-28	0.0015611693723390039	0.0015810451931012862	1.9490936082304713e-05	3.8488467997737424e-07	0.0015615542570189813	73.0526323678	-6.947367632199999	-0.08684209540249999	0.9131579045975	0.6	1.0	85.22807109576667	-8.105262237566663	0.0	0.14106900790225912	0.1410690079954274	109.5789485517	-10.421051448300005	-0.08684209540250004	0.9131579045974999	0.00030770608394355804	0.00045263133162282593	4.8128228324637176e-05	9.679701935463069e-05	0.00040450310329818876	1e-09	1.8041482321749308e-07	1.3667933648194963e-08	5.6709833815938595e-09	1e-08	1.4106900790225911e-09	0.24527473083733475	0.7547252691626652	-6.95851767825069e-08	0.7216592928699723	3.6679336481949625e-09	1.3667933648194963	-2.329016618406141e-09	0.7088729226992324	1.0	4.106900790225911e-10	1.4106900790225911	17.55
7.103676451875836e-07	6.99342592345768e-07	3.796312515266558e-10	6.941510971290816e-10	1.4492693061871032e-09	0.0	6.810455851150951e-28	6.810455851150951e-28	6.810455851150951e-28	0.0016262376157050581	0.0016493735762544252	2.2688182970933574e-05	4.477775784335637e-07	0.0016266853932834916	72.58650675901117	-7.413493240988828	-0.09266866551236035	0.9073313344876397	0.6	1.0	84.68425788551303	-8.649075447820294	0.0	0.14449324347678155	0.14449324355880055	108.87976013851676	-11.120239861483242	-0.09266866551236035	0.9073313344876397	0.0002721863748454213	0.00042107943729996787	4.947871883009579e-05	9.941434362445076e-05	0.00037160071846987206	1e-09	1.7574608613496262e-07	1.408707647777584e-08	5.536591056414659e-09	1e-08	1.4449324347678155e-09	0.26868259226720104	0.731317407732799	-7.425391386503737e-08	0.7029843445398505	4.087076477775839e-09	1.408707647777584	-2.4634089435853417e-09	0.6920738820518323	1.0	4.449324347678154e-10	1.4449324347678154	19.5
